Id,Name,FullName,HtmlUrl,Description,Language,CreatedAt,UpdatedAt,PushedAt,OpenIssuesCount,ForksCount,StargazersCount,WatchersCount,Size,OwnerLogin,OwnerType,License
597879,mongoose,Automattic/mongoose,https://github.com/Automattic/mongoose,MongoDB object modeling designed to work in an asynchronous environment.,JavaScript,2010-04-06T21:39:05Z,2024-11-05T19:40:53Z,2024-11-05T17:50:25Z,241,3841,26943,26943,132547,Automattic,Organization,MIT License
4008931,hosts,StevenBlack/hosts,https://github.com/StevenBlack/hosts,"🔒 Consolidating and extending hosts files from several well-curated sources. Optionally pick extensions for porn, social media, and other categories.",Python,2012-04-12T20:22:50Z,2024-11-05T22:00:34Z,2024-11-02T16:39:17Z,91,2226,26859,26859,1271431,StevenBlack,User,MIT License
4660742,Python-programming-exercises,zhiwehu/Python-programming-exercises,https://github.com/zhiwehu/Python-programming-exercises,100+ Python challenging programming exercises,,2012-06-14T07:56:46Z,2024-11-05T17:56:57Z,2024-04-07T15:52:00Z,157,6832,26847,26847,778,zhiwehu,User,NA
542284380,bruno,usebruno/bruno,https://github.com/usebruno/bruno,Opensource IDE For Exploring and Testing Api's (lightweight alternative to postman/insomnia),JavaScript,2022-09-27T20:51:45Z,2024-11-05T23:44:40Z,2024-11-05T13:58:42Z,1149,1230,26840,26840,13439,usebruno,Organization,MIT License
20159867,stb,nothings/stb,https://github.com/nothings/stb,stb single-file public domain libraries for C/C++,C,2014-05-25T16:51:23Z,2024-11-05T23:34:21Z,2024-10-18T17:29:50Z,276,7721,26829,26829,5560,nothings,User,Other
1254497,codemirror5,codemirror/codemirror5,https://github.com/codemirror/codemirror5,"In-browser code editor (version 5, legacy)",JavaScript,2011-01-14T13:44:03Z,2024-11-05T19:45:20Z,2024-10-22T11:21:57Z,430,4967,26822,26822,19489,codemirror,Organization,MIT License
38836015,aos,michalsnik/aos,https://github.com/michalsnik/aos,Animate on scroll library,JavaScript,2015-07-09T17:49:00Z,2024-11-05T22:31:04Z,2024-03-26T15:58:43Z,365,2591,26794,26794,1465,michalsnik,User,MIT License
2579314,Faker,fzaninotto/Faker,https://github.com/fzaninotto/Faker,Faker is a PHP library that generates fake data for you,PHP,2011-10-14T22:49:02Z,2024-11-05T22:58:32Z,2024-03-20T13:44:54Z,230,3582,26785,26785,10094,fzaninotto,User,MIT License
36891867,angular-cli,angular/angular-cli,https://github.com/angular/angular-cli,CLI tool for Angular,TypeScript,2015-06-04T19:49:37Z,2024-11-05T23:59:11Z,2024-11-05T23:59:08Z,281,11972,26762,26762,176914,angular,Organization,MIT License
6452529,rethinkdb,rethinkdb/rethinkdb,https://github.com/rethinkdb/rethinkdb,The open-source database for the realtime web.,C++,2012-10-30T05:37:47Z,2024-11-05T15:10:29Z,2024-03-21T21:19:57Z,1352,1861,26761,26761,279815,rethinkdb,Organization,Other
284008087,Free-Certifications,cloudcommunity/Free-Certifications,https://github.com/cloudcommunity/Free-Certifications,A curated list of free courses & certifications.,,2020-07-31T10:26:19Z,2024-11-05T23:04:36Z,2024-10-31T23:28:01Z,32,1994,26749,26749,287,cloudcommunity,Organization,MIT License
1028340,ace,ajaxorg/ace,https://github.com/ajaxorg/ace,Ace (Ajax.org Cloud9 Editor),JavaScript,2010-10-27T10:43:36Z,2024-11-05T16:33:29Z,2024-11-04T13:17:14Z,145,5284,26740,26740,43399,ajaxorg,Organization,Other
305144746,tinygrad,tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,You like pytorch? You like micrograd? You love tinygrad! ❤️ ,Python,2020-10-18T16:23:12Z,2024-11-05T21:06:58Z,2024-11-05T21:07:54Z,220,2964,26739,26739,56836,tinygrad,Organization,MIT License
321659062,DeepFaceLive,iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,Real-time face swap for PC streaming or video calls,Python,2020-12-15T12:19:22Z,2024-11-05T22:54:13Z,2024-10-24T16:17:15Z,1,4589,26716,26716,1540188,iperov,User,GNU General Public License v3.0
122692377,hangzhou_house_knowledge,houshanren/hangzhou_house_knowledge,https://github.com/houshanren/hangzhou_house_knowledge,"2017年买房经历总结出来的买房购房知识分享给大家，希望对大家有所帮助。买房不易，且买且珍惜。Sharing the knowledge of buy an own house that according  to the experience at hangzhou in 2017 to all the people. It's not easy to buy a own house, so I hope that it would be useful to everyone.",CSS,2018-02-24T01:54:18Z,2024-11-05T08:35:14Z,2022-02-28T10:57:30Z,104,5306,26706,26706,868034,houshanren,User,NA
520969009,Hello-Python,mouredev/Hello-Python,https://github.com/mouredev/Hello-Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA...",Python,2022-08-03T17:14:53Z,2024-11-06T00:01:54Z,2024-09-24T09:00:32Z,19,1737,26680,26680,5432,mouredev,User,Apache License 2.0
481366,gitflow,nvie/gitflow,https://github.com/nvie/gitflow,Git extensions to provide high-level repository operations for Vincent Driessen's branching model.,Shell,2010-01-20T23:14:12Z,2024-11-05T20:17:44Z,2024-03-03T22:28:12Z,322,2661,26636,26636,5251,nvie,User,Other
38380854,dnSpy,dnSpy/dnSpy,https://github.com/dnSpy/dnSpy,.NET debugger and assembly editor,C#,2015-07-01T16:05:10Z,2024-11-06T00:00:50Z,2020-12-20T23:55:15Z,185,5104,26584,26584,35047,dnSpy,Organization,NA
30794868,plyr,sampotts/plyr,https://github.com/sampotts/plyr,"A simple HTML5, YouTube and Vimeo player",JavaScript,2015-02-14T11:33:07Z,2024-11-05T22:00:55Z,2024-06-29T18:16:28Z,907,2933,26571,26571,65933,sampotts,User,MIT License
77912349,Web,qianguyihao/Web,https://github.com/qianguyihao/Web,千古前端图文教程，超详细的前端入门到进阶知识库。从零开始学前端，做一名精致优雅的前端工程师。,,2017-01-03T11:44:33Z,2024-11-05T11:48:10Z,2024-09-10T02:37:41Z,70,6130,26507,26507,7507,qianguyihao,User,Other
19205896,restic,restic/restic,https://github.com/restic/restic,"Fast, secure, efficient backup program",Go,2014-04-27T14:07:58Z,2024-11-05T22:37:29Z,2024-11-04T18:32:05Z,380,1559,26456,26456,68571,restic,Organization,"BSD 2-Clause ""Simplified"" License"
45431898,react-virtualized,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,React components for efficiently rendering large lists and tabular data,JavaScript,2015-11-03T00:48:07Z,2024-11-05T15:37:05Z,2024-08-13T19:33:50Z,7,3061,26377,26377,48093,bvaughn,User,MIT License
958314,nodemon,remy/nodemon,https://github.com/remy/nodemon,Monitor for any changes in your node.js application and automatically restart the server - perfect for development,JavaScript,2010-10-03T12:50:52Z,2024-11-05T17:08:50Z,2024-10-26T10:18:26Z,11,1727,26318,26318,2703,remy,User,MIT License
649170660,anything-llm,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more.",JavaScript,2023-06-04T02:29:14Z,2024-11-05T23:52:39Z,2024-11-05T20:33:50Z,191,2620,26300,26300,42583,Mintplex-Labs,Organization,MIT License
481872,vagrant,hashicorp/vagrant,https://github.com/hashicorp/vagrant,Vagrant is a tool for building and distributing development environments.,Ruby,2010-01-21T08:34:27Z,2024-11-05T14:48:35Z,2024-11-05T07:04:18Z,745,4435,26279,26279,81086,hashicorp,Organization,Other
2810455,the_silver_searcher,ggreer/the_silver_searcher,https://github.com/ggreer/the_silver_searcher,"A code-searching tool similar to ack, but faster.",C,2011-11-19T19:50:47Z,2024-11-04T16:19:43Z,2024-06-16T19:37:41Z,556,1426,26168,26168,2426,ggreer,User,Apache License 2.0
4279682,fish-shell,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,The user-friendly command line shell.,Rust,2012-05-10T03:00:55Z,2024-11-05T23:10:50Z,2024-11-04T22:36:49Z,451,1914,26140,26140,77753,fish-shell,Organization,Other
295992065,headlessui,tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",TypeScript,2020-09-16T09:53:09Z,2024-11-05T23:22:41Z,2024-10-25T13:51:55Z,74,1075,26082,26082,6412,tailwindlabs,Organization,MIT License
498011141,diffusers,huggingface/diffusers,https://github.com/huggingface/diffusers,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch and FLAX.,Python,2022-05-30T16:04:02Z,2024-11-05T23:58:02Z,2024-11-05T22:41:43Z,641,5358,26044,26044,52154,huggingface,Organization,Apache License 2.0
43695474,quasar,quasarframework/quasar,https://github.com/quasarframework/quasar,Quasar Framework - Build high-performance VueJS user interfaces in record time,JavaScript,2015-10-05T15:45:36Z,2024-11-05T21:27:59Z,2024-11-05T17:16:21Z,604,3520,25939,25939,389592,quasarframework,Organization,MIT License
63484632,fastText,facebookresearch/fastText,https://github.com/facebookresearch/fastText,Library for fast text representation and classification.,HTML,2016-07-16T13:38:42Z,2024-11-05T08:24:41Z,2024-03-22T21:40:44Z,555,4717,25924,25924,8318,facebookresearch,Organization,MIT License
193162629,Rectangle,rxhanson/Rectangle,https://github.com/rxhanson/Rectangle,Move and resize windows on macOS with keyboard shortcuts and snap areas,Swift,2019-06-21T21:34:53Z,2024-11-05T17:56:05Z,2024-11-03T23:38:21Z,98,778,25898,25898,5740,rxhanson,User,Other
766341786,puter,HeyPuter/puter,https://github.com/HeyPuter/puter,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",JavaScript,2024-03-03T01:44:32Z,2024-11-06T00:08:37Z,2024-11-05T20:57:41Z,154,1709,25893,25893,17241,HeyPuter,Organization,GNU Affero General Public License v3.0
3620194,select2,select2/select2,https://github.com/select2/select2,"Select2 is a jQuery based replacement for select boxes. It supports searching, remote data sets, and infinite scrolling of results.",JavaScript,2012-03-04T18:43:12Z,2024-11-04T22:59:47Z,2024-09-11T14:53:51Z,136,6257,25892,25892,14127,select2,Organization,MIT License
54400687,k6,grafana/k6,https://github.com/grafana/k6,"A modern load testing tool, using Go and JavaScript - https://k6.io",Go,2016-03-21T15:30:24Z,2024-11-05T23:14:25Z,2024-11-05T14:49:01Z,384,1266,25879,25879,40561,grafana,Organization,GNU Affero General Public License v3.0
211124697,spleeter,deezer/spleeter,https://github.com/deezer/spleeter,Deezer source separation library including pretrained models.,Python,2019-09-26T15:40:46Z,2024-11-05T23:54:29Z,2024-10-29T16:47:11Z,247,2837,25875,25875,9556,deezer,Organization,MIT License
76679496,awesome-cto,kuchin/awesome-cto,https://github.com/kuchin/awesome-cto,"A curated and opinionated list of resources for Chief Technology Officers, with the emphasis on startups",,2016-12-16T19:22:18Z,2024-11-05T22:41:00Z,2024-03-24T08:52:56Z,7,1538,25855,25855,145,kuchin,User,Creative Commons Zero v1.0 Universal
34453060,awesome-electron,sindresorhus/awesome-electron,https://github.com/sindresorhus/awesome-electron,Useful resources for creating apps with Electron,,2015-04-23T11:48:53Z,2024-11-05T22:41:02Z,2024-08-07T22:01:41Z,7,2022,25833,25833,517,sindresorhus,User,Creative Commons Zero v1.0 Universal
7634677,openssl,openssl/openssl,https://github.com/openssl/openssl,TLS/SSL and crypto library,C,2013-01-15T22:34:48Z,2024-11-06T00:10:30Z,2024-11-05T17:57:41Z,1847,10130,25833,25833,245243,openssl,Organization,Apache License 2.0
18666758,darknet,pjreddie/darknet,https://github.com/pjreddie/darknet,Convolutional Neural Networks,C,2014-04-11T07:59:16Z,2024-11-05T23:47:14Z,2024-05-03T13:53:58Z,1973,21329,25818,25818,6526,pjreddie,User,Other
612139233,so-vits-svc,svc-develop-team/so-vits-svc,https://github.com/svc-develop-team/so-vits-svc,SoftVC VITS Singing Voice Conversion,Python,2023-03-10T09:31:09Z,2024-11-05T13:24:14Z,2023-11-11T13:11:31Z,28,4823,25810,25810,11145,svc-develop-team,Organization,GNU Affero General Public License v3.0
317757,Modernizr,Modernizr/Modernizr,https://github.com/Modernizr/Modernizr,Modernizr is a JavaScript library that detects HTML5 and CSS3 features in the user’s browser.,JavaScript,2009-09-25T20:13:23Z,2024-11-04T08:57:58Z,2024-10-27T14:29:26Z,190,2979,25650,25650,19932,Modernizr,Organization,MIT License
189285554,stats,exelban/stats,https://github.com/exelban/stats,macOS system monitor in your menu bar,Swift,2019-05-29T19:24:56Z,2024-11-05T23:36:29Z,2024-10-28T16:23:26Z,13,847,25594,25594,56622,exelban,User,MIT License
143822069,rust-course,sunface/rust-course,https://github.com/sunface/rust-course,"“连续八年成为全世界最受喜爱的语言，无 GC 也无需手动内存管理、极高的性能和安全性、过程/OO/函数式编程、优秀的包管理、JS 未来基石"" — 工作之余的第二语言来试试 Rust 吧。本书拥有全面且深入的讲解、生动贴切的示例、德芙般丝滑的内容，这可能是目前最用心的 Rust 中文学习教程 / Book ",Rust,2018-08-07T05:01:21Z,2024-11-05T20:24:35Z,2024-10-21T09:43:55Z,54,2213,25590,25590,11685,sunface,User,NA
49935814,ItChat,littlecodersh/ItChat,https://github.com/littlecodersh/ItChat,A complete and graceful API for Wechat. 微信个人号接口、微信机器人及命令行微信，三十行即可自定义个人号机器人。,Python,2016-01-19T07:49:48Z,2024-11-05T14:54:23Z,2023-09-28T07:46:58Z,292,5639,25569,25569,955,littlecodersh,User,MIT License
8575137,butterknife,JakeWharton/butterknife,https://github.com/JakeWharton/butterknife,Bind Android views and callbacks to fields and methods.,Java,2013-03-05T08:18:59Z,2024-11-06T00:01:59Z,2023-09-02T07:41:30Z,120,4605,25553,25553,3909,JakeWharton,User,Apache License 2.0
355959597,textual,Textualize/textual,https://github.com/Textualize/textual,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.,Python,2021-04-08T15:24:47Z,2024-11-05T20:28:12Z,2024-11-05T16:50:24Z,167,785,25550,25550,400818,Textualize,Organization,MIT License
683892956,ChatDev,OpenBMB/ChatDev,https://github.com/OpenBMB/ChatDev,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration),Shell,2023-08-28T02:18:13Z,2024-11-05T17:30:44Z,2024-10-11T04:17:49Z,41,3209,25533,25533,139090,OpenBMB,Organization,Apache License 2.0
60325062,awesome-deep-learning-papers,terryum/awesome-deep-learning-papers,https://github.com/terryum/awesome-deep-learning-papers,The most cited deep learning papers,TeX,2016-06-03T06:48:30Z,2024-11-05T13:49:07Z,2024-01-18T13:29:44Z,35,4478,25496,25496,147,terryum,User,NA
4037197,YouCompleteMe,ycm-core/YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,A code-completion engine for Vim,Python,2012-04-16T03:12:14Z,2024-11-05T21:27:53Z,2024-10-13T21:53:03Z,27,2805,25456,25456,36954,ycm-core,Organization,GNU General Public License v3.0
48003886,go-patterns,tmrts/go-patterns,https://github.com/tmrts/go-patterns,"Curated list of Go design patterns, recipes and idioms",Go,2015-12-14T22:05:06Z,2024-11-05T20:24:16Z,2024-05-14T01:07:28Z,66,2226,25431,25431,927,tmrts,User,Apache License 2.0
21484781,jumpserver,jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,An open-source PAM tool alternative to CyberArk.  广受欢迎的开源堡垒机。,Python,2014-07-04T03:54:59Z,2024-11-05T16:44:19Z,2024-11-05T10:59:11Z,69,5323,25427,25427,87387,jumpserver,Organization,GNU General Public License v3.0
628419800,MiniGPT-4,Vision-CAIR/MiniGPT-4,https://github.com/Vision-CAIR/MiniGPT-4,"Open-sourced codes for MiniGPT-4 and MiniGPT-v2 (https://minigpt-4.github.io, https://minigpt-v2.github.io/)",Python,2023-04-15T22:17:09Z,2024-11-05T21:17:31Z,2024-09-02T09:07:21Z,361,2916,25408,25408,66584,Vision-CAIR,Organization,"BSD 3-Clause ""New"" or ""Revised"" License"
62712899,AdGuardHome,AdguardTeam/AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,Network-wide ads & trackers blocking DNS server,Go,2016-07-06T10:31:47Z,2024-11-05T21:55:24Z,2024-11-05T16:56:15Z,985,1825,25403,25403,19807,AdguardTeam,Organization,GNU General Public License v3.0
103953059,modern-js-cheatsheet,mbeaudru/modern-js-cheatsheet,https://github.com/mbeaudru/modern-js-cheatsheet,Cheatsheet for the JavaScript knowledge you will frequently encounter in modern projects.,,2017-09-18T14:56:00Z,2024-11-05T19:29:51Z,2024-10-15T14:33:12Z,9,3169,25385,25385,358,mbeaudru,User,MIT License
144590939,vscodium,VSCodium/vscodium,https://github.com/VSCodium/vscodium,binary releases of VS Code without MS branding/telemetry/licensing,Shell,2018-08-13T14:26:58Z,2024-11-05T23:44:25Z,2024-11-05T17:30:41Z,117,1099,25351,25351,31454,VSCodium,Organization,MIT License
91493088,GoodbyeDPI,ValdikSS/GoodbyeDPI,https://github.com/ValdikSS/GoodbyeDPI,GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows),C,2017-05-16T18:48:52Z,2024-11-05T21:52:23Z,2024-10-13T12:52:36Z,137,1855,25338,25338,294,ValdikSS,User,Apache License 2.0
60273704,DeepSpeech,mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices ranging from a Raspberry Pi 4 to high power GPU servers.",C++,2016-06-02T15:04:53Z,2024-11-05T17:04:20Z,2024-09-03T21:17:43Z,151,3961,25318,25318,50592,mozilla,Organization,Mozilla Public License 2.0
699532645,uv,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,2023-10-02T20:24:11Z,2024-11-05T23:26:54Z,2024-11-05T22:40:42Z,957,734,25307,25307,47994,astral-sh,Organization,Apache License 2.0
59652928,ngx-admin,akveo/ngx-admin,https://github.com/akveo/ngx-admin,Customizable admin dashboard template based on Angular 10+,TypeScript,2016-05-25T10:09:03Z,2024-11-05T16:13:00Z,2024-09-25T10:12:17Z,484,7958,25263,25263,69011,akveo,Organization,MIT License
49217007,setup-ipsec-vpn,hwdsl2/setup-ipsec-vpn,https://github.com/hwdsl2/setup-ipsec-vpn,"Scripts to build your own IPsec VPN server, with IPsec/L2TP, Cisco IPsec and IKEv2",Shell,2016-01-07T16:44:12Z,2024-11-05T17:36:57Z,2024-10-17T03:32:55Z,0,6322,25262,25262,11336,hwdsl2,User,Other
50709152,iris,kataras/iris,https://github.com/kataras/iris,"The fastest HTTP/2 Go Web Framework. New, modern and easy to learn. Fast development with Code you control. Unbeatable cost-performance ratio :rocket:",Go,2016-01-30T04:36:48Z,2024-11-05T19:56:22Z,2024-10-25T04:07:08Z,124,2471,25255,25255,17263,kataras,User,"BSD 3-Clause ""New"" or ""Revised"" License"
13862381,Telegram,DrKLO/Telegram,https://github.com/DrKLO/Telegram,Telegram for Android source,Java,2013-10-25T14:08:10Z,2024-11-05T19:31:50Z,2024-10-18T15:18:22Z,393,8117,25214,25214,483838,DrKLO,User,GNU General Public License v2.0
51863547,handson-ml,ageron/handson-ml,https://github.com/ageron/handson-ml,⛔️ DEPRECATED – See https://github.com/ageron/handson-ml3 instead.,Jupyter Notebook,2016-02-16T19:48:39Z,2024-11-05T19:34:32Z,2023-10-03T23:44:04Z,144,12911,25202,25202,87255,ageron,User,Apache License 2.0
96246170,apollo,ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,An open autonomous driving platform,C++,2017-07-04T19:03:31Z,2024-11-05T16:25:21Z,2024-11-04T09:44:18Z,938,9713,25187,25187,3276421,ApolloAuto,Organization,Apache License 2.0
71487058,table,TanStack/table,https://github.com/TanStack/table,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",TypeScript,2016-10-20T17:25:08Z,2024-11-05T21:08:50Z,2024-11-03T18:48:06Z,197,3078,25182,25182,26492,TanStack,Organization,MIT License
153500249,awesome-actions,sdras/awesome-actions,https://github.com/sdras/awesome-actions,A curated list of awesome actions to use on GitHub,,2018-10-17T17:53:45Z,2024-11-05T22:41:07Z,2024-09-01T20:32:39Z,107,1483,25106,25106,1097,sdras,User,Creative Commons Zero v1.0 Universal
11061773,eslint,eslint/eslint,https://github.com/eslint/eslint,Find and fix problems in your JavaScript code.,JavaScript,2013-06-29T23:59:48Z,2024-11-05T22:10:43Z,2024-11-05T22:12:08Z,97,4539,25076,25076,44448,eslint,Organization,MIT License
175856326,everyone-can-use-english,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,人人都能用英语,TypeScript,2019-03-15T16:33:53Z,2024-11-05T20:24:40Z,2024-11-05T06:38:07Z,50,3767,25051,25051,268588,ZuodaoTech,Organization,Mozilla Public License 2.0
419661684,data-engineering-zoomcamp,DataTalksClub/data-engineering-zoomcamp,https://github.com/DataTalksClub/data-engineering-zoomcamp,Free Data Engineering course! ,Jupyter Notebook,2021-10-21T09:32:50Z,2024-11-05T22:57:11Z,2024-11-04T14:41:45Z,3,5361,25050,25050,6535,DataTalksClub,Organization,NA
313419,SDWebImage,SDWebImage/SDWebImage,https://github.com/SDWebImage/SDWebImage,Asynchronous image downloader with cache support as a UIImageView category,Objective-C,2009-09-21T17:39:19Z,2024-11-05T23:16:18Z,2024-11-01T11:16:08Z,89,5967,25041,25041,23868,SDWebImage,Organization,MIT License
37912398,nginx,nginx/nginx,https://github.com/nginx/nginx,The official NGINX Open Source repository.,C,2015-06-23T10:26:27Z,2024-11-05T21:45:27Z,2024-10-31T15:49:01Z,68,6966,25040,25040,74122,nginx,Organization,"BSD 2-Clause ""Simplified"" License"
65214191,envoy,envoyproxy/envoy,https://github.com/envoyproxy/envoy,Cloud-native high-performance edge/middle/service proxy,C++,2016-08-08T15:07:24Z,2024-11-05T22:25:05Z,2024-11-05T22:25:00Z,1677,4808,24966,24966,235598,envoyproxy,Organization,Apache License 2.0
63226588,react-admin,marmelab/react-admin,https://github.com/marmelab/react-admin,"A frontend Framework for single-page applications on top of REST/GraphQL APIs, using TypeScript, React and Material Design",TypeScript,2016-07-13T07:58:54Z,2024-11-05T17:48:16Z,2024-11-05T16:21:23Z,79,5253,24964,24964,424059,marmelab,Organization,MIT License
4307108,nsq,nsqio/nsq,https://github.com/nsqio/nsq,A realtime distributed messaging platform,Go,2012-05-12T14:37:08Z,2024-11-05T21:54:37Z,2024-07-30T02:58:58Z,71,2902,24963,24963,14163,nsqio,Organization,MIT License
327089870,payload,payloadcms/payload,https://github.com/payloadcms/payload,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications.",TypeScript,2021-01-05T18:49:45Z,2024-11-06T00:05:12Z,2024-11-05T22:58:10Z,473,1588,24940,24940,126377,payloadcms,Organization,MIT License
93152223,SmartRefreshLayout,scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,🔥下拉刷新、上拉加载、二级刷新、淘宝二楼、RefreshLayout、OverScroll，Android智能下拉刷新框架，支持越界回弹、越界拖动，具有极强的扩展性，集成了几十种炫酷的Header和 Footer。,Java,2017-06-02T09:52:50Z,2024-11-05T08:05:42Z,2024-04-19T08:37:49Z,338,4956,24937,24937,273653,scwang90,User,Apache License 2.0
108252892,proxyee-down,proxyee-down-org/proxyee-down,https://github.com/proxyee-down-org/proxyee-down,http下载工具，基于http代理，支持多连接分块下载,Java,2017-10-25T10:07:27Z,2024-11-05T14:51:24Z,2024-07-16T09:22:28Z,213,4437,24928,24928,26864,proxyee-down-org,Organization,Apache License 2.0
612781022,cursor,getcursor/cursor,https://github.com/getcursor/cursor,The AI Code Editor,,2023-03-12T00:19:42Z,2024-11-05T22:15:32Z,2024-10-13T19:23:26Z,1091,1554,24926,24926,2062,getcursor,Organization,NA
64700934,openzeppelin-contracts,OpenZeppelin/openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts,OpenZeppelin Contracts is a library for secure smart contract development.,Solidity,2016-08-01T20:54:54Z,2024-11-05T23:49:20Z,2024-10-29T16:09:20Z,279,11788,24918,24918,47076,OpenZeppelin,Organization,MIT License
14003349,localForage,localForage/localForage,https://github.com/localForage/localForage,"💾 Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",JavaScript,2013-10-31T00:10:06Z,2024-11-05T19:32:58Z,2024-07-30T20:27:14Z,246,1271,24883,24883,4858,localForage,Organization,Apache License 2.0
79510167,pipenv,pypa/pipenv,https://github.com/pypa/pipenv, Python Development Workflow for Humans.,Python,2017-01-20T00:44:02Z,2024-11-05T17:51:37Z,2024-11-05T15:49:12Z,214,1867,24867,24867,256378,pypa,Organization,MIT License
23689830,docker_practice,yeasy/docker_practice,https://github.com/yeasy/docker_practice,"Learn and understand Docker&Container technologies, with real DevOps practice!",Go,2014-09-05T04:06:39Z,2024-11-05T15:27:47Z,2024-09-26T23:38:42Z,9,5738,24848,24848,11888,yeasy,User,NA
184460,celery,celery/celery,https://github.com/celery/celery,Distributed Task Queue (development branch),Python,2009-04-24T11:31:24Z,2024-11-05T23:31:08Z,2024-11-03T15:31:34Z,721,4668,24824,24824,35288,celery,Organization,Other
1800198,idiomatic.js,rwaldron/idiomatic.js,https://github.com/rwaldron/idiomatic.js,"Principles of Writing Consistent, Idiomatic JavaScript",,2011-05-25T17:48:59Z,2024-11-05T21:22:54Z,2024-01-08T20:19:45Z,55,3477,24819,24819,1237,rwaldron,User,Other
119162419,next-auth,nextauthjs/next-auth,https://github.com/nextauthjs/next-auth,Authentication for the Web.,TypeScript,2018-01-27T12:28:16Z,2024-11-06T00:10:19Z,2024-11-05T10:52:27Z,370,3494,24799,24799,68368,nextauthjs,Organization,ISC License
1554093,iTerm2-Color-Schemes,mbadolato/iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,"Over 325 terminal color schemes/themes for iTerm/iTerm2. Includes ports to Terminal, Konsole, PuTTY, Xresources, XRDB, Remmina, Termite, XFCE, Tilda, FreeBSD VT, Terminator, Kitty, MobaXterm, LXTerminal, Microsoft's Windows Terminal, Visual Studio, Alacritty, and many more",Shell,2011-04-01T04:01:46Z,2024-11-05T06:02:54Z,2024-11-04T15:45:04Z,24,6424,24779,24779,149888,mbadolato,User,Other
13628513,logrus,sirupsen/logrus,https://github.com/sirupsen/logrus,"Structured, pluggable logging for Go.",Go,2013-10-16T19:08:55Z,2024-11-06T00:07:12Z,2024-07-11T12:31:10Z,83,2271,24718,24718,999,sirupsen,User,MIT License
197081291,iced,iced-rs/iced,https://github.com/iced-rs/iced,"A cross-platform GUI library for Rust, inspired by Elm",Rust,2019-07-15T22:34:46Z,2024-11-05T22:43:48Z,2024-11-05T23:04:51Z,299,1159,24688,24688,18293,iced-rs,Organization,MIT License
65848095,wiki,requarks/wiki,https://github.com/requarks/wiki,Wiki.js | A modern and powerful wiki app built on Node.js,Vue,2016-08-16T19:35:26Z,2024-11-05T23:54:43Z,2024-10-21T04:58:38Z,160,2729,24687,24687,39707,requarks,Organization,GNU Affero General Public License v3.0
48623558,wttr.in,chubin/wttr.in,https://github.com/chubin/wttr.in,:partly_sunny: The right way to check the weather,Python,2015-12-26T21:03:43Z,2024-11-05T21:33:12Z,2024-10-30T07:09:19Z,327,1111,24682,24682,1766,chubin,User,Apache License 2.0
24579238,devtools-v6,vuejs/devtools-v6,https://github.com/vuejs/devtools-v6,⚙️ Browser devtools extension for debugging Vue.js applications.,TypeScript,2014-09-29T03:52:07Z,2024-11-05T10:10:02Z,2024-09-11T14:49:24Z,504,4145,24681,24681,14716,vuejs,Organization,MIT License
5070389,EventBus,greenrobot/EventBus,https://github.com/greenrobot/EventBus,"Event bus for Android and Java that simplifies communication between Activities, Fragments, Threads, Services, etc. Less code, better quality.",Java,2012-07-16T16:55:40Z,2024-11-05T18:00:23Z,2024-02-21T18:18:34Z,142,4660,24680,24680,1742,greenrobot,User,Apache License 2.0
